timestamp,temperature_C,humidity_%
2025-08-01 22:10:00,39.05,58.98
2025-08-01 22:12:00,42.18,55.7
2025-08-01 22:14:00,39.26,59.71
2025-08-01 22:16:00,38.45,59.41
2025-08-01 22:18:00,41.25,54.75
2025-08-01 22:20:00,40.1,52.76
2025-08-01 22:22:00,40.07,59.29
2025-08-01 22:24:00,40.25,54.94
2025-08-01 22:26:00,41.91,53.56
2025-08-01 22:28:00,38.31,56.21
2025-08-01 22:30:00,40.28,56.51
2025-08-01 22:32:00,40.7,55.13
2025-08-01 22:34:00,39.82,56.92
2025-08-01 22:36:00,41.58,52.79
2025-08-01 22:38:00,39.62,56.68
2025-08-01 22:40:00,38.47,61.62
2025-08-01 22:42:00,41.19,53.52
2025-08-01 22:44:00,40.48,53.22
2025-08-01 22:46:00,40.36,60.51
2025-08-01 22:48:00,38.74,56.7
2025-08-01 22:50:00,40.68,50.58
2025-08-01 22:52:00,40.97,55.08
2025-08-01 22:54:00,39.47,59.81
2025-08-01 22:56:00,38.06,55.96
2025-08-01 22:58:00,37.86,49.35
2025-08-01 23:00:00,38.53,55.49
2025-08-01 23:02:00,41.17,60.98
2025-08-01 23:04:00,39.34,52.66
2025-08-01 23:06:00,40.89,49.54
2025-08-01 23:08:00,40.96,58.26
2025-08-01 23:10:00,42.29,50.75
2025-08-01 23:12:00,39.69,54.6
2025-08-01 23:14:00,41.21,58.54
2025-08-01 23:16:00,41.44,52.84
2025-08-01 23:18:00,38.81,56.02
2025-08-01 23:20:00,43.4,55.27
2025-08-01 23:22:00,41.21,54.28
2025-08-01 23:24:00,40.63,52.21
2025-08-01 23:26:00,40.73,56.65
2025-08-01 23:28:00,40.58,55.68
2025-08-01 23:30:00,38.46,54.96
2025-08-01 23:32:00,39.51,55.24
2025-08-01 23:34:00,41.11,54.46
2025-08-01 23:36:00,41.73,57.0
2025-08-01 23:38:00,37.04,59.24
2025-08-01 23:40:00,37.62,52.49
2025-08-01 23:42:00,39.58,52.56
2025-08-01 23:44:00,40.78,47.79
2025-08-01 23:46:00,39.7,50.45
2025-08-01 23:48:00,41.0,48.92
2025-08-01 23:50:00,42.14,50.04
2025-08-01 23:52:00,40.24,56.23
2025-08-01 23:54:00,41.78,50.85
2025-08-01 23:56:00,37.34,55.35
2025-08-01 23:58:00,40.81,54.3
2025-08-02 00:00:00,36.24,55.94
2025-08-02 00:02:00,38.06,55.94
2025-08-02 00:04:00,36.44,49.25
2025-08-02 00:06:00,41.71,55.19
2025-08-02 00:08:00,36.26,58.29
2025-08-02 00:10:00,35.92,55.87
2025-08-02 00:12:00,37.24,54.84
2025-08-02 00:14:00,35.06,54.5
2025-08-02 00:16:00,35.06,53.91
2025-08-02 00:18:00,36.1,59.05
2025-08-02 00:20:00,39.07,57.35
2025-08-02 00:22:00,37.84,57.15
2025-08-02 00:24:00,38.27,47.31
2025-08-02 00:26:00,36.85,58.54
2025-08-02 00:28:00,37.47,51.14
2025-08-02 00:30:00,37.73,57.44
2025-08-02 00:32:00,37.29,56.31
2025-08-02 00:34:00,36.0,54.34
2025-08-02 00:36:00,35.35,48.55
2025-08-02 00:38:00,35.35,56.62
2025-08-02 00:40:00,37.74,60.85
2025-08-02 00:42:00,35.76,54.84
2025-08-02 00:44:00,36.52,53.61
2025-08-02 00:46:00,35.41,54.16
2025-08-02 00:48:00,37.56,52.75
2025-08-02 00:50:00,36.77,51.17
2025-08-02 00:52:00,38.64,52.16
2025-08-02 00:54:00,37.62,54.56
2025-08-02 00:56:00,39.87,50.13
2025-08-02 00:58:00,38.18,57.31
2025-08-02 01:00:00,38.09,51.98
2025-08-02 01:02:00,37.93,51.22
2025-08-02 01:04:00,37.84,50.2
2025-08-02 01:06:00,35.62,52.95
2025-08-02 01:08:00,36.86,54.98
2025-08-02 01:10:00,38.95,59.09
2025-08-02 01:12:00,33.98,50.79
2025-08-02 01:14:00,38.54,46.95
2025-08-02 01:16:00,38.73,51.81
2025-08-02 01:18:00,35.25,52.88
2025-08-02 01:20:00,36.88,52.94
2025-08-02 01:22:00,36.76,50.85
2025-08-02 01:24:00,37.74,52.62
2025-08-02 01:26:00,34.52,52.61
2025-08-02 01:28:00,36.17,54.57
2025-08-02 01:30:00,38.7,52.31
2025-08-02 01:32:00,40.58,46.75
2025-08-02 01:34:00,37.46,59.51
2025-08-02 01:36:00,38.1,53.82
2025-08-02 01:38:00,37.52,47.63
2025-08-02 01:40:00,37.4,51.53
2025-08-02 01:42:00,38.9,45.02
2025-08-02 01:44:00,36.1,52.91
2025-08-02 01:46:00,35.93,55.45
2025-08-02 01:48:00,39.35,49.07
2025-08-02 01:50:00,37.41,52.83
2025-08-02 01:52:00,40.17,49.89
2025-08-02 01:54:00,38.24,54.32
2025-08-02 01:56:00,35.33,57.09
2025-08-02 01:58:00,38.81,51.79
2025-08-02 02:00:00,35.86,48.37
2025-08-02 02:02:00,35.06,57.44
2025-08-02 02:04:00,39.44,46.71
2025-08-02 02:06:00,39.8,55.49
2025-08-02 02:08:00,35.64,47.59
2025-08-02 02:10:00,40.17,50.19
2025-08-02 02:12:00,35.59,48.84
2025-08-02 02:14:00,36.95,48.76
2025-08-02 02:16:00,36.63,46.48
2025-08-02 02:18:00,37.12,49.07
2025-08-02 02:20:00,37.68,45.13
2025-08-02 02:22:00,39.79,49.3
2025-08-02 02:24:00,80.5,43.64
2025-08-02 02:26:00,36.99,48.21
2025-08-02 02:28:00,37.08,51.81
2025-08-02 02:30:00,37.18,54.57
2025-08-02 02:32:00,38.92,49.94
2025-08-02 02:34:00,34.82,48.23
2025-08-02 02:36:00,37.22,44.95
2025-08-02 02:38:00,36.01,50.32
2025-08-02 02:40:00,39.01,46.72
2025-08-02 02:42:00,38.59,50.04
2025-08-02 02:44:00,36.08,44.69
2025-08-02 02:46:00,36.01,52.29
2025-08-02 02:48:00,34.83,51.18
2025-08-02 02:50:00,35.64,53.8
2025-08-02 02:52:00,36.31,51.85
2025-08-02 02:54:00,37.71,46.86
2025-08-02 02:56:00,36.28,44.03
2025-08-02 02:58:00,38.4,46.74
2025-08-02 03:00:00,37.62,45.72
2025-08-02 03:02:00,39.14,43.43
2025-08-02 03:04:00,37.34,47.78
2025-08-02 03:06:00,35.58,49.55
2025-08-02 03:08:00,37.85,45.4
2025-08-02 03:10:00,37.77,51.07
2025-08-02 03:12:00,38.83,48.74
2025-08-02 03:14:00,39.36,44.12
2025-08-02 03:16:00,38.64,43.28
2025-08-02 03:18:00,37.97,47.6
2025-08-02 03:20:00,19.44,38.74
2025-08-02 03:22:00,37.04,46.91
2025-08-02 03:24:00,39.98,48.22
2025-08-02 03:26:00,36.83,48.01
2025-08-02 03:28:00,38.06,42.17
2025-08-02 03:30:00,38.58,49.71
2025-08-02 03:32:00,38.82,50.78
2025-08-02 03:34:00,38.05,49.65
2025-08-02 03:36:00,37.95,46.11
2025-08-02 03:38:00,41.25,49.22
2025-08-02 03:40:00,40.43,50.6
2025-08-02 03:42:00,39.66,40.94
2025-08-02 03:44:00,39.02,48.73
2025-08-02 03:46:00,39.4,47.09
2025-08-02 03:48:00,39.36,52.38
2025-08-02 03:50:00,38.38,46.08
2025-08-02 03:52:00,41.48,45.3
2025-08-02 03:54:00,37.3,51.0
2025-08-02 03:56:00,37.97,48.48
2025-08-02 03:58:00,39.82,40.92
2025-08-02 04:00:00,39.18,49.8
2025-08-02 04:02:00,39.15,42.91
2025-08-02 04:04:00,40.54,47.66
2025-08-02 04:06:00,38.17,55.31
2025-08-02 04:08:00,37.83,45.32
2025-08-02 04:10:00,41.03,43.61
2025-08-02 04:12:00,41.7,45.71
2025-08-02 04:14:00,39.18,47.69
2025-08-02 04:16:00,40.58,46.05
2025-08-02 04:18:00,40.55,47.18
2025-08-02 04:20:00,40.09,39.07
2025-08-02 04:22:00,38.97,41.56
2025-08-02 04:24:00,41.1,43.59
2025-08-02 04:26:00,40.46,43.28
2025-08-02 04:28:00,38.58,46.69
2025-08-02 04:30:00,41.13,41.54
2025-08-02 04:32:00,38.53,48.5
2025-08-02 04:34:00,39.64,45.19
2025-08-02 04:36:00,40.99,42.83
2025-08-02 04:38:00,38.1,44.49
2025-08-02 04:40:00,39.55,52.61
2025-08-02 04:42:00,39.56,46.61
2025-08-02 04:44:00,39.92,44.63
2025-08-02 04:46:00,43.15,43.31
2025-08-02 04:48:00,36.33,49.82
2025-08-02 04:50:00,37.98,49.3
2025-08-02 04:52:00,39.93,49.29
2025-08-02 04:54:00,39.95,45.36
2025-08-02 04:56:00,40.02,42.05
2025-08-02 04:58:00,38.01,44.65
2025-08-02 05:00:00,37.16,44.45
2025-08-02 05:02:00,39.64,42.3
2025-08-02 05:04:00,39.81,45.03
2025-08-02 05:06:00,39.85,46.99
2025-08-02 05:08:00,38.9,50.28
2025-08-02 05:10:00,38.93,39.98
2025-08-02 05:12:00,41.13,47.56
2025-08-02 05:14:00,39.29,44.85
2025-08-02 05:16:00,42.95,43.85
2025-08-02 05:18:00,41.73,41.53
2025-08-02 05:20:00,37.6,42.38
2025-08-02 05:22:00,42.35,44.76
2025-08-02 05:24:00,43.36,44.01
2025-08-02 05:26:00,40.61,39.57
2025-08-02 05:28:00,41.24,44.8
2025-08-02 05:30:00,40.21,46.34
2025-08-02 05:32:00,42.76,44.56
2025-08-02 05:34:00,41.82,37.87
2025-08-02 05:36:00,53.37,46.16
2025-08-02 05:38:00,39.13,46.12
2025-08-02 05:40:00,38.9,46.97
2025-08-02 05:42:00,38.78,43.26
2025-08-02 05:44:00,42.07,41.43
2025-08-02 05:46:00,43.96,43.58
2025-08-02 05:48:00,40.18,44.67
2025-08-02 05:50:00,38.07,44.55
2025-08-02 05:52:00,41.47,46.5
2025-08-02 05:54:00,41.08,48.7
2025-08-02 05:56:00,41.47,49.59
2025-08-02 05:58:00,41.03,46.17
2025-08-02 06:00:00,43.74,41.71
2025-08-02 06:02:00,44.71,39.62
2025-08-02 06:04:00,44.06,43.19
2025-08-02 06:06:00,42.8,42.46
2025-08-02 06:08:00,41.26,41.63
2025-08-02 06:10:00,42.45,40.5
2025-08-02 06:12:00,40.46,47.68
2025-08-02 06:14:00,42.48,41.28
2025-08-02 06:16:00,41.99,44.28
2025-08-02 06:18:00,40.52,39.4
2025-08-02 06:20:00,44.01,40.0
2025-08-02 06:22:00,42.02,45.0
2025-08-02 06:24:00,58.93,55.32
2025-08-02 06:26:00,42.69,44.17
2025-08-02 06:28:00,41.99,38.5
2025-08-02 06:30:00,44.43,39.67
2025-08-02 06:32:00,41.53,40.21
2025-08-02 06:34:00,43.77,42.09
2025-08-02 06:36:00,42.26,46.94
2025-08-02 06:38:00,37.49,44.48
2025-08-02 06:40:00,41.61,41.41
2025-08-02 06:42:00,44.99,47.3
2025-08-02 06:44:00,43.29,42.94
2025-08-02 06:46:00,42.22,39.88
2025-08-02 06:48:00,42.33,43.11
2025-08-02 06:50:00,42.47,41.29
2025-08-02 06:52:00,40.54,44.31
2025-08-02 06:54:00,40.86,44.69
2025-08-02 06:56:00,46.36,41.76
2025-08-02 06:58:00,40.95,42.39
2025-08-02 07:00:00,42.04,43.07
2025-08-02 07:02:00,42.53,44.69
2025-08-02 07:04:00,44.68,41.2
2025-08-02 07:06:00,43.65,43.04
2025-08-02 07:08:00,45.62,40.55
2025-08-02 07:10:00,42.31,39.63
2025-08-02 07:12:00,44.99,45.3
2025-08-02 07:14:00,43.37,43.81
2025-08-02 07:16:00,47.08,39.62
2025-08-02 07:18:00,42.41,39.54
2025-08-02 07:20:00,42.48,43.54
2025-08-02 07:22:00,41.53,42.83
2025-08-02 07:24:00,43.32,43.43
2025-08-02 07:26:00,41.24,46.01
2025-08-02 07:28:00,46.85,36.38
2025-08-02 07:30:00,45.09,46.66
2025-08-02 07:32:00,45.34,46.0
2025-08-02 07:34:00,43.77,43.22
2025-08-02 07:36:00,42.76,43.67
2025-08-02 07:38:00,40.61,44.05
2025-08-02 07:40:00,43.25,38.18
2025-08-02 07:42:00,42.93,44.04
2025-08-02 07:44:00,44.1,42.25
2025-08-02 07:46:00,43.63,42.96
2025-08-02 07:48:00,42.93,44.32
2025-08-02 07:50:00,42.29,35.13
2025-08-02 07:52:00,43.79,44.79
2025-08-02 07:54:00,42.52,42.11
2025-08-02 07:56:00,41.72,41.22
2025-08-02 07:58:00,42.35,38.72
2025-08-02 08:00:00,43.1,42.52
2025-08-02 08:02:00,41.35,47.34
2025-08-02 08:04:00,45.24,36.62
2025-08-02 08:06:00,45.23,46.29
2025-08-02 08:08:00,45.71,46.3
2025-08-02 08:10:00,45.68,41.12
2025-08-02 08:12:00,42.23,48.69
2025-08-02 08:14:00,46.87,43.44
2025-08-02 08:16:00,43.52,46.04
2025-08-02 08:18:00,45.66,43.79
2025-08-02 08:20:00,42.99,46.14
2025-08-02 08:22:00,42.24,44.6
2025-08-02 08:24:00,44.04,47.46
2025-08-02 08:26:00,44.62,46.66
2025-08-02 08:28:00,44.15,45.4
2025-08-02 08:30:00,47.41,39.94
2025-08-02 08:32:00,44.61,37.66
2025-08-02 08:34:00,46.55,42.31
2025-08-02 08:36:00,46.78,40.2
2025-08-02 08:38:00,43.04,44.13
2025-08-02 08:40:00,43.57,44.9
2025-08-02 08:42:00,42.74,50.91
2025-08-02 08:44:00,59.61,28.53
2025-08-02 08:46:00,44.79,46.43
2025-08-02 08:48:00,43.61,41.5
2025-08-02 08:50:00,44.06,43.33
2025-08-02 08:52:00,45.5,39.33
2025-08-02 08:54:00,44.14,48.84
2025-08-02 08:56:00,45.54,39.84
2025-08-02 08:58:00,43.01,41.39
2025-08-02 09:00:00,63.16,24.92
2025-08-02 09:02:00,44.24,43.87
2025-08-02 09:04:00,45.34,45.44
2025-08-02 09:06:00,67.42,22.83
2025-08-02 09:08:00,43.79,42.3
2025-08-02 09:10:00,45.34,41.04
2025-08-02 09:12:00,47.66,44.61
2025-08-02 09:14:00,48.46,45.09
2025-08-02 09:16:00,44.23,44.37
2025-08-02 09:18:00,45.91,42.69
2025-08-02 09:20:00,49.83,38.57
2025-08-02 09:22:00,43.88,41.18
2025-08-02 09:24:00,47.25,41.63
2025-08-02 09:26:00,48.87,43.09
2025-08-02 09:28:00,42.71,46.22
2025-08-02 09:30:00,42.13,43.06
2025-08-02 09:32:00,47.12,43.57
2025-08-02 09:34:00,44.19,46.88
2025-08-02 09:36:00,47.88,47.54
2025-08-02 09:38:00,43.97,44.51
2025-08-02 09:40:00,44.21,38.21
2025-08-02 09:42:00,45.28,43.07
2025-08-02 09:44:00,43.33,44.45
2025-08-02 09:46:00,45.84,39.63
2025-08-02 09:48:00,48.81,40.3
2025-08-02 09:50:00,49.09,39.21
2025-08-02 09:52:00,45.73,48.99
2025-08-02 09:54:00,48.16,43.17
2025-08-02 09:56:00,45.83,46.26
2025-08-02 09:58:00,44.67,39.6
2025-08-02 10:00:00,43.77,51.07
2025-08-02 10:02:00,44.19,47.27
2025-08-02 10:04:00,45.93,41.55
2025-08-02 10:06:00,45.84,46.3
2025-08-02 10:08:00,45.37,49.28
2025-08-02 10:10:00,48.6,44.36
2025-08-02 10:12:00,43.55,42.41
2025-08-02 10:14:00,46.24,44.37
2025-08-02 10:16:00,45.77,41.47
2025-08-02 10:18:00,43.95,49.01
2025-08-02 10:20:00,44.55,49.87
2025-08-02 10:22:00,50.07,44.38
2025-08-02 10:24:00,46.15,47.18
2025-08-02 10:26:00,44.74,46.61
2025-08-02 10:28:00,46.96,47.8
2025-08-02 10:30:00,45.45,43.17
2025-08-02 10:32:00,46.98,48.44
2025-08-02 10:34:00,45.9,47.42
2025-08-02 10:36:00,47.54,44.36
2025-08-02 10:38:00,46.35,45.18
2025-08-02 10:40:00,48.38,45.19
2025-08-02 10:42:00,46.69,41.18
2025-08-02 10:44:00,46.97,41.64
2025-08-02 10:46:00,43.18,45.56
2025-08-02 10:48:00,46.86,40.07
2025-08-02 10:50:00,47.73,44.83
2025-08-02 10:52:00,48.88,46.12
2025-08-02 10:54:00,45.9,44.67
2025-08-02 10:56:00,47.3,49.43
2025-08-02 10:58:00,46.64,48.84
2025-08-02 11:00:00,46.71,49.73
2025-08-02 11:02:00,50.65,43.94
2025-08-02 11:04:00,47.0,45.81
2025-08-02 11:06:00,45.22,48.91
2025-08-02 11:08:00,49.1,44.24
2025-08-02 11:10:00,46.43,47.33
2025-08-02 11:12:00,46.44,45.92
2025-08-02 11:14:00,45.57,50.73
2025-08-02 11:16:00,47.58,48.74
2025-08-02 11:18:00,45.34,48.93
2025-08-02 11:20:00,47.23,47.04
2025-08-02 11:22:00,48.53,46.9
2025-08-02 11:24:00,48.33,43.66
2025-08-02 11:26:00,47.0,50.01
2025-08-02 11:28:00,46.62,50.25
2025-08-02 11:30:00,47.32,47.21
2025-08-02 11:32:00,45.39,51.45
2025-08-02 11:34:00,45.99,52.12
2025-08-02 11:36:00,46.97,43.46
2025-08-02 11:38:00,47.55,48.36
2025-08-02 11:40:00,45.2,44.12
2025-08-02 11:42:00,47.49,44.96
2025-08-02 11:44:00,63.53,72.88
2025-08-02 11:46:00,48.34,51.09
2025-08-02 11:48:00,49.37,45.37
2025-08-02 11:50:00,48.17,46.13
2025-08-02 11:52:00,48.62,45.57
2025-08-02 11:54:00,45.5,52.09
2025-08-02 11:56:00,48.14,48.97
2025-08-02 11:58:00,46.76,45.0
2025-08-02 12:00:00,46.63,49.45
2025-08-02 12:02:00,45.59,46.63
2025-08-02 12:04:00,45.53,54.31
2025-08-02 12:06:00,46.22,49.52
2025-08-02 12:08:00,51.79,49.57
2025-08-02 12:10:00,46.7,44.28
2025-08-02 12:12:00,46.38,45.48
2025-08-02 12:14:00,46.36,52.77
2025-08-02 12:16:00,45.8,51.99
2025-08-02 12:18:00,45.25,48.53
2025-08-02 12:20:00,47.85,51.19
2025-08-02 12:22:00,46.87,46.17
2025-08-02 12:24:00,47.44,51.18
2025-08-02 12:26:00,48.63,49.13
2025-08-02 12:28:00,46.35,48.13
2025-08-02 12:30:00,44.15,54.04
2025-08-02 12:32:00,48.16,44.72
2025-08-02 12:34:00,45.03,53.01
2025-08-02 12:36:00,47.03,43.84
2025-08-02 12:38:00,44.81,51.83
2025-08-02 12:40:00,48.37,46.55
2025-08-02 12:42:00,45.15,16.88
2025-08-02 12:44:00,46.04,49.61
2025-08-02 12:46:00,46.68,47.82
2025-08-02 12:48:00,46.87,53.98
2025-08-02 12:50:00,50.36,47.26
2025-08-02 12:52:00,46.56,48.73
2025-08-02 12:54:00,46.75,46.8
2025-08-02 12:56:00,42.9,51.4
2025-08-02 12:58:00,46.04,42.84
2025-08-02 13:00:00,47.18,49.39
2025-08-02 13:02:00,48.7,44.85
2025-08-02 13:04:00,47.89,49.37
2025-08-02 13:06:00,45.68,47.39
2025-08-02 13:08:00,47.89,51.23
2025-08-02 13:10:00,47.04,48.27
2025-08-02 13:12:00,44.44,48.04
2025-08-02 13:14:00,44.3,49.01
2025-08-02 13:16:00,46.53,47.54
2025-08-02 13:18:00,45.25,48.05
2025-08-02 13:20:00,48.81,51.76
2025-08-02 13:22:00,47.31,51.85
2025-08-02 13:24:00,44.13,49.57
2025-08-02 13:26:00,47.23,47.78
2025-08-02 13:28:00,47.47,39.98
2025-08-02 13:30:00,44.88,53.45
2025-08-02 13:32:00,48.29,52.29
2025-08-02 13:34:00,48.18,52.7
2025-08-02 13:36:00,43.78,52.88
2025-08-02 13:38:00,45.23,49.42
2025-08-02 13:40:00,49.39,43.04
2025-08-02 13:42:00,48.02,52.52
2025-08-02 13:44:00,47.05,49.58
2025-08-02 13:46:00,47.27,49.27
2025-08-02 13:48:00,46.05,53.73
2025-08-02 13:50:00,47.27,54.12
2025-08-02 13:52:00,47.03,54.24
2025-08-02 13:54:00,45.43,51.81
2025-08-02 13:56:00,47.71,46.34
2025-08-02 13:58:00,48.45,52.03
2025-08-02 14:00:00,45.94,57.56
2025-08-02 14:02:00,46.89,52.59
2025-08-02 14:04:00,46.93,48.52
2025-08-02 14:06:00,47.45,52.96
2025-08-02 14:08:00,47.18,57.52
2025-08-02 14:10:00,46.55,54.17
2025-08-02 14:12:00,45.06,56.25
2025-08-02 14:14:00,48.06,51.54
2025-08-02 14:16:00,47.17,54.34
2025-08-02 14:18:00,45.31,56.82
2025-08-02 14:20:00,46.59,56.8
2025-08-02 14:22:00,44.08,52.8
2025-08-02 14:24:00,45.06,54.64
2025-08-02 14:26:00,46.88,51.96
2025-08-02 14:28:00,45.87,54.73
2025-08-02 14:30:00,46.59,51.72
2025-08-02 14:32:00,46.92,51.47
2025-08-02 14:34:00,46.27,51.22
2025-08-02 14:36:00,45.79,51.95
2025-08-02 14:38:00,44.84,51.87
2025-08-02 14:40:00,44.37,51.94
2025-08-02 14:42:00,48.84,57.12
2025-08-02 14:44:00,45.4,54.34
2025-08-02 14:46:00,48.07,53.02
2025-08-02 14:48:00,46.53,56.04
2025-08-02 14:50:00,48.22,51.41
2025-08-02 14:52:00,43.63,51.36
2025-08-02 14:54:00,47.49,54.13
2025-08-02 14:56:00,46.15,51.47
2025-08-02 14:58:00,48.46,55.55
2025-08-02 15:00:00,44.78,57.55
2025-08-02 15:02:00,60.15,83.64
2025-08-02 15:04:00,41.97,63.38
2025-08-02 15:06:00,43.37,58.59
2025-08-02 15:08:00,42.97,60.34
2025-08-02 15:10:00,47.78,60.51
2025-08-02 15:12:00,44.69,57.95
2025-08-02 15:14:00,48.41,55.8
2025-08-02 15:16:00,43.82,57.37
2025-08-02 15:18:00,45.02,61.62
2025-08-02 15:20:00,46.12,57.25
2025-08-02 15:22:00,44.54,62.66
2025-08-02 15:24:00,45.77,53.94
2025-08-02 15:26:00,45.36,58.55
2025-08-02 15:28:00,44.41,53.5
2025-08-02 15:30:00,42.83,53.38
2025-08-02 15:32:00,44.8,59.96
2025-08-02 15:34:00,45.54,61.82
2025-08-02 15:36:00,46.77,56.68
2025-08-02 15:38:00,45.38,53.9
2025-08-02 15:40:00,45.85,51.46
2025-08-02 15:42:00,47.49,57.87
2025-08-02 15:44:00,44.91,53.63
2025-08-02 15:46:00,44.47,58.96
2025-08-02 15:48:00,45.74,53.3
2025-08-02 15:50:00,45.77,64.15
2025-08-02 15:52:00,42.42,54.33
2025-08-02 15:54:00,45.39,57.62
2025-08-02 15:56:00,44.02,55.93
2025-08-02 15:58:00,46.57,55.67
2025-08-02 16:00:00,46.29,53.24
2025-08-02 16:02:00,44.97,61.97
2025-08-02 16:04:00,43.77,55.61
2025-08-02 16:06:00,44.75,56.02
2025-08-02 16:08:00,44.76,54.79
2025-08-02 16:10:00,41.78,66.63
2025-08-02 16:12:00,44.14,62.11
2025-08-02 16:14:00,43.8,60.82
2025-08-02 16:16:00,44.79,58.02
2025-08-02 16:18:00,45.77,56.28
2025-08-02 16:20:00,44.67,60.39
2025-08-02 16:22:00,39.22,63.07
2025-08-02 16:24:00,45.16,51.62
2025-08-02 16:26:00,43.84,57.93
2025-08-02 16:28:00,44.97,57.28
2025-08-02 16:30:00,43.81,63.75
2025-08-02 16:32:00,45.98,59.11
2025-08-02 16:34:00,45.13,56.91
2025-08-02 16:36:00,43.92,54.48
2025-08-02 16:38:00,43.96,55.02
2025-08-02 16:40:00,44.0,57.94
2025-08-02 16:42:00,45.26,54.22
2025-08-02 16:44:00,42.4,60.79
2025-08-02 16:46:00,48.43,57.31
2025-08-02 16:48:00,43.65,61.65
2025-08-02 16:50:00,43.79,52.35
2025-08-02 16:52:00,47.54,55.97
2025-08-02 16:54:00,45.58,58.13
2025-08-02 16:56:00,43.55,65.77
2025-08-02 16:58:00,43.51,56.34
2025-08-02 17:00:00,43.48,58.15
2025-08-02 17:02:00,45.32,59.78
2025-08-02 17:04:00,43.55,57.6
2025-08-02 17:06:00,43.09,60.21
2025-08-02 17:08:00,46.75,60.62
2025-08-02 17:10:00,41.35,58.77
2025-08-02 17:12:00,42.35,55.47
2025-08-02 17:14:00,41.59,56.87
2025-08-02 17:16:00,43.34,55.03
2025-08-02 17:18:00,45.63,57.25
2025-08-02 17:20:00,43.59,62.03
2025-08-02 17:22:00,41.86,58.42
2025-08-02 17:24:00,41.94,60.44
2025-08-02 17:26:00,43.47,61.66
2025-08-02 17:28:00,40.85,57.45
2025-08-02 17:30:00,43.21,58.93
2025-08-02 17:32:00,43.63,55.46
2025-08-02 17:34:00,41.97,58.15
2025-08-02 17:36:00,41.86,64.7
2025-08-02 17:38:00,43.92,61.72
2025-08-02 17:40:00,44.39,57.23
2025-08-02 17:42:00,42.47,59.02
2025-08-02 17:44:00,44.36,55.44
2025-08-02 17:46:00,44.07,62.2
2025-08-02 17:48:00,41.53,58.1
2025-08-02 17:50:00,43.02,59.35
2025-08-02 17:52:00,41.58,62.82
2025-08-02 17:54:00,40.24,57.61
2025-08-02 17:56:00,41.59,55.58
2025-08-02 17:58:00,44.25,62.3
2025-08-02 18:00:00,41.82,64.48
2025-08-02 18:02:00,40.16,58.22
2025-08-02 18:04:00,41.95,63.84
2025-08-02 18:06:00,38.68,60.59
2025-08-02 18:08:00,42.2,63.78
2025-08-02 18:10:00,39.03,62.09
2025-08-02 18:12:00,44.68,51.88
2025-08-02 18:14:00,45.26,57.64
2025-08-02 18:16:00,40.97,62.6
2025-08-02 18:18:00,45.85,58.65
2025-08-02 18:20:00,41.67,60.74
2025-08-02 18:22:00,41.81,55.63
2025-08-02 18:24:00,41.18,61.91
2025-08-02 18:26:00,42.5,56.0
2025-08-02 18:28:00,43.83,62.66
2025-08-02 18:30:00,42.67,57.67
2025-08-02 18:32:00,44.11,58.53
2025-08-02 18:34:00,42.12,56.28
2025-08-02 18:36:00,41.66,64.89
2025-08-02 18:38:00,41.88,62.68
2025-08-02 18:40:00,44.11,63.77
2025-08-02 18:42:00,42.19,55.27
2025-08-02 18:44:00,43.77,59.34
2025-08-02 18:46:00,43.17,59.69
2025-08-02 18:48:00,45.29,52.55
2025-08-02 18:50:00,44.81,57.09
2025-08-02 18:52:00,44.16,59.96
2025-08-02 18:54:00,40.74,59.08
2025-08-02 18:56:00,43.33,60.08
2025-08-02 18:58:00,41.66,57.56
2025-08-02 19:00:00,41.64,53.67
2025-08-02 19:02:00,42.87,54.61
2025-08-02 19:04:00,40.79,60.11
2025-08-02 19:06:00,41.92,58.35
2025-08-02 19:08:00,42.23,56.01
2025-08-02 19:10:00,40.66,62.44
2025-08-02 19:12:00,40.01,63.92
2025-08-02 19:14:00,39.17,62.34
2025-08-02 19:16:00,42.09,57.94
2025-08-02 19:18:00,41.24,58.36
2025-08-02 19:20:00,42.42,62.56
2025-08-02 19:22:00,39.85,60.54
2025-08-02 19:24:00,41.47,60.0
2025-08-02 19:26:00,40.81,57.97
2025-08-02 19:28:00,39.86,58.12
2025-08-02 19:30:00,42.36,60.35
2025-08-02 19:32:00,41.29,57.66
2025-08-02 19:34:00,38.12,54.97
2025-08-02 19:36:00,40.76,60.31
2025-08-02 19:38:00,40.5,56.49
2025-08-02 19:40:00,40.15,57.11
2025-08-02 19:42:00,42.84,59.61
2025-08-02 19:44:00,40.48,62.48
2025-08-02 19:46:00,39.18,61.77
2025-08-02 19:48:00,39.83,57.39
2025-08-02 19:50:00,40.46,60.52
2025-08-02 19:52:00,43.4,59.22
2025-08-02 19:54:00,39.13,59.27
2025-08-02 19:56:00,40.6,61.24
2025-08-02 19:58:00,38.96,66.43
2025-08-02 20:00:00,39.62,60.11
2025-08-02 20:02:00,40.36,60.92
2025-08-02 20:04:00,38.2,58.77
2025-08-02 20:06:00,40.18,58.07
2025-08-02 20:08:00,40.04,64.21
2025-08-02 20:10:00,40.26,59.16
2025-08-02 20:12:00,39.28,62.74
2025-08-02 20:14:00,42.39,60.97
2025-08-02 20:16:00,41.07,63.66
2025-08-02 20:18:00,38.96,56.49
